3,6,34,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,1,35,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,36,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,37,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,38,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,39,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,40,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,1,41,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,42,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,43,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,44,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,45,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,46,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,47,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,48,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,49,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,50,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,51,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,52,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,53,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,54,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,55,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,56,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,57,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,58,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,1,59,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,60,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,5,61,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,62,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,63,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,64,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,1,65,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,66,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,5,67,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,68,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,69,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,2,70,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,71,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,72,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,73,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,74,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,75,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,76,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,77,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,78,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,79,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,80,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,81,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,82,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,0,83,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,84,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,85,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,86,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,87,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,88,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,0,89,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,90,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,91,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,92,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,93,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,94,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,0,95,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,96,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,97,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,98,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,99,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,100,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,0,101,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,102,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,103,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,104,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,105,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,106,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,0,107,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,108,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,109,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,110,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,111,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,112,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,113,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,114,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,115,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,116,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,117,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,118,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,119,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,120,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,4,121,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,122,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,123,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,124,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,125,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,126,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,127,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,128,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,129,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,130,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,131,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,132,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,133,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,134,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,135,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,136,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,137,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,138,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,139,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,140,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,141,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,142,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,143,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,144,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,145,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,146,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,147,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,148,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,0,149,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,150,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,151,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,152,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,153,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,154,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,155,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,156,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,157,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,158,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,159,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,160,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,161,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,162,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,4,163,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,164,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,165,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,166,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,167,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,168,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,5,169,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,170,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,171,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,172,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,173,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,174,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,175,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,176,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,177,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,178,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,179,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,180,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,181,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,182,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,183,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,184,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,185,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,186,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,187,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,188,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,189,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,190,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,191,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,192,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,193,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,194,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,195,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,196,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,197,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,198,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,199,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,200,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,201,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,202,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,203,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,204,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,205,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,206,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,207,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,208,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,209,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,210,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,211,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,212,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,213,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,214,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,215,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,216,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,217,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,218,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,2,219,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,220,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,221,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,222,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,223,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,224,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,2,225,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,226,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,227,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,228,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,229,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,230,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,2,231,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,232,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,233,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,234,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,235,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,236,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,2,237,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,238,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,239,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,240,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,241,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,242,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,2,243,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,244,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,245,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,246,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,247,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,248,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,2,249,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,250,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,251,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,252,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,253,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,254,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,255,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,256,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,257,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,258,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,259,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,260,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,261,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,262,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,263,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,264,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,265,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,266,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,267,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,268,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,269,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,270,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,271,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,272,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,273,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,274,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,275,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,276,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,277,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,0,278,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,279,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,280,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,281,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,282,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,6,283,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,284,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,285,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,286,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,1,287,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,288,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,0,289,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,290,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,291,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,292,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,1,293,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,294,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,295,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,6,296,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,5,297,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,6,298,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,299,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,300,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,301,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,302,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,303,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,2,304,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,6,305,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,306,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,307,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,6,308,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,4,309,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,310,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,1,311,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,312,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,313,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,314,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,4,315,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,316,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,3,317,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,0,318,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,319,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,320,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,5,321,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,322,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,3,323,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,2,324,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,325,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,5,326,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,4,327,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,328,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,3,329,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,330,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,331,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,5,332,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,4,333,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,0,334,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,3,335,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,336,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,337,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,5,338,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,4,339,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,2,340,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,341,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,4,342,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,343,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,4,344,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,0,345,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,2,346,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,347,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,5,348,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,349,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,350,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,351,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,352,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,353,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,5,354,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,355,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,356,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,357,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,358,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,359,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,360,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,361,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,362,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,363,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,364,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,365,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,366,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,367,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,368,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,369,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,370,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,371,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,372,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,373,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,374,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,375,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,376,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,377,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,378,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,379,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,380,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,381,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,2,382,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,383,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,384,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,385,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,386,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,387,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,388,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,389,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,390,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,391,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,392,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,393,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,394,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,395,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,396,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,397,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,398,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,399,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,400,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,4,401,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,402,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,403,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,404,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,405,0,0,0.0,0.0,0.0,1.0,1.0,0.0
3,3,406,0,0,0.0,0.0,0.0,1.0,1.0,0.0
4,3,407,0,0,0.0,0.0,0.0,1.0,1.0,0.0
5,3,408,0,0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,409,0,0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,410,0,0,0.0,0.0,0.0,1.0,1.0,0.0
2,1,411,0,0,0.0,0.0,0.0,1.0,1.0,0.0
